id,name,age,birth_date,height_cm,weight_kgs,overall_rating,potential,nationality,value_euro,wage_euro,position
13989,C. Guanca,31,1993-03-26,152.4,78.0,70,73,Argentina,2300000.0,8000.0,ST
13991,B. Vidal,33,1991-03-18,152.4,77.1,70,72,Chile,1700000.0,6000.0,CB
13992,S. Romagnoli,34,1990-02-09,193.04,84.8,70,70,Italy,1400000.0,8000.0,CB
13994,U. Bozok,28,1996-09-19,152.4,74.8,70,79,France,2800000.0,9000.0,ST
13997,Z. Gano,31,1993-10-13,198.12,91.2,70,73,Belgium,2300000.0,9000.0,ST
13998,L. Abram,28,1996-02-27,154.94,76.2,70,79,Peru,2400000.0,7000.0,CB
13999,J. Fulton,30,1994-04-26,182.88,78.0,70,77,Scotland,2100000.0,12000.0,CDM
14001,P. McNair,29,1995-04-27,182.88,72.1,70,78,Northern Ireland,2300000.0,22000.0,CDM
14005,K. Sigþórsson,34,1990-03-14,187.96,87.1,70,70,Iceland,1800000.0,16000.0,ST
14007,B. Oviedo,34,1990-02-18,172.72,69.9,70,70,Costa Rica,1400000.0,8000.0,LB
14009,E. Loeschbor,38,1986-10-14,154.94,78.0,70,70,Argentina,1200000.0,13000.0,CB
14011,N. Wells,34,1990-06-01,170.18,68.9,70,70,Bermuda,1800000.0,30000.0,ST
14013,M. Aarons,24,2000-01-04,175.26,68.9,70,85,England,3300000.0,6000.0,RB
14014,R. Del Castillo,28,1996-03-29,172.72,59.9,70,77,France,2500000.0,14000.0,RM
14016,F. Pizzini,31,1993-09-19,152.4,73.9,70,73,Argentina,2300000.0,10000.0,LM
14019,W. Rémy,33,1991-04-04,182.88,78.9,70,71,France,1700000.0,6000.0,CB
14020,Murilo Freitas,28,1996-05-12,175.26,66.2,70,80,Brazil,2900000.0,6000.0,LW
14022,E. Kwateng,27,1997-04-09,154.94,74.8,70,78,France,2200000.0,9000.0,RB
14023,J. de Wijs,29,1995-01-08,187.96,94.8,70,74,Netherlands,2000000.0,12000.0,CB
14027,André Moreira,29,1995-12-02,193.04,83.9,70,79,Portugal,2100000.0,15000.0,GK
14028,S. Dursun,33,1991-07-12,187.96,78.9,70,72,Turkey,1800000.0,9000.0,CB
14029,A. Rentería,31,1993-03-06,152.4,78.9,70,73,Colombia,2300000.0,15000.0,ST
14030,A. Turan,32,1992-04-10,175.26,78.9,70,72,Turkey,1800000.0,8000.0,LB
14031,A. Boljević,29,1995-12-12,182.88,77.1,70,75,Montenegro,2400000.0,6000.0,RM
14032,S. Çinaz,38,1986-03-08,187.96,77.1,70,70,Germany,1000000.0,8000.0,CDM
14033,P. Sandler,27,1997-02-10,190.5,82.1,70,83,Netherlands,3100000.0,33000.0,CB
14034,S. Posch,27,1997-05-14,187.96,76.2,70,78,Austria,2300000.0,11000.0,CB
14035,J. Minala,28,1996-08-24,182.88,83.9,70,76,Cameroon,2400000.0,17000.0,CM
14036,D. Milošević,29,1995-03-09,182.88,73.0,70,75,Bosnia Herzegovina,2400000.0,9000.0,CAM
14037,C. Michelin,27,1997-05-11,152.4,63.0,70,79,France,2400000.0,10000.0,RB
14038,L. Mousset,28,1996-02-08,182.88,79.8,70,75,France,2400000.0,29000.0,ST
14042,I. Sissoko,27,1997-10-27,193.04,88.0,70,83,France,3400000.0,8000.0,CM
14044,M. Tahrat,34,1990-01-24,193.04,86.2,70,70,Algeria,1400000.0,6000.0,CB
14046,V. Pálsson,33,1991-04-30,185.42,83.9,70,70,Iceland,1500000.0,10000.0,CB
14048,J. Troisi,36,1988-07-03,175.26,74.8,70,70,Australia,1700000.0,6000.0,CAM
14049,Álvaro Tejero,28,1996-07-20,175.26,68.9,70,80,Spain,2500000.0,39000.0,RB
14051,C. Acevedo,28,1996-04-19,182.88,73.9,70,79,Mexico,2100000.0,7000.0,GK
14053,K. Kasongo,30,1994-07-18,185.42,79.8,70,75,DR Congo,2400000.0,13000.0,ST
14054,J. David,24,2000-01-14,152.4,77.1,70,84,Canada,3700000.0,7000.0,ST
14058,Pichu Atienza,34,1990-01-18,190.5,84.8,70,71,Spain,1600000.0,6000.0,CB
14059,A. Werner,28,1996-02-28,193.04,84.8,70,78,Argentina,2000000.0,15000.0,GK
14061,J. Maghoma,37,1987-10-23,152.4,73.0,70,70,DR Congo,1700000.0,16000.0,LM
14063,G. Sara,37,1987-09-30,182.88,82.1,70,70,Argentina,1100000.0,8000.0,GK
14065,K. Shibasaki,40,1984-08-28,175.26,64.9,70,70,Japan,1100000.0,7000.0,RM
14066,M. Kanno,30,1994-09-22,190.5,71.2,70,76,Saudi Arabia,2100000.0,16000.0,CDM
14067,R. Bonevacia,33,1991-10-08,170.18,64.9,70,70,Curacao,1900000.0,6000.0,LM
14068,M. Riemann,36,1988-09-09,185.42,83.0,70,70,Germany,1200000.0,8000.0,GK
14069,D. Dumić,32,1992-01-30,193.04,84.8,70,73,Bosnia Herzegovina,1800000.0,10000.0,CB
14070,Y. Ngbakoto,32,1992-01-23,172.72,68.9,70,70,DR Congo,1900000.0,13000.0,LM
14072,P. Coutts,36,1988-07-22,182.88,74.8,70,70,Scotland,1700000.0,9000.0,CM
14073,J. Flum,37,1987-12-14,190.5,82.1,70,70,Germany,1300000.0,10000.0,CDM
14076,R. Neudecker,28,1996-10-29,175.26,63.0,70,78,Germany,2600000.0,8000.0,LM
14077,M. Schäffler,35,1989-02-06,187.96,88.9,70,70,Germany,1800000.0,6000.0,ST
14078,N. Taylor,35,1989-02-07,175.26,74.8,70,70,Wales,1300000.0,11000.0,LB
14079,Rafa Navarro,30,1994-02-23,172.72,60.8,70,74,Spain,1900000.0,10000.0,RB
14080,Javi Galán,30,1994-11-19,172.72,69.9,70,75,Spain,2000000.0,10000.0,LB
14082,S. Fletcher,37,1987-03-26,185.42,76.2,70,70,Scotland,1600000.0,17000.0,ST
14083,H. Al Moqahwi,36,1988-03-24,172.72,64.9,70,70,Saudi Arabia,1700000.0,20000.0,CAM
14084,L. Mchedlidze,34,1990-03-24,193.04,87.1,70,70,Georgia,1800000.0,9000.0,ST
14086,Witi,28,1996-08-26,172.72,64.0,70,77,Mozambique,2500000.0,6000.0,RW
14087,C. Aboagye,29,1995-02-11,162.56,54.9,70,76,Ghana,2400000.0,10000.0,CM
14088,P. Heise,33,1991-06-20,182.88,78.0,70,70,Germany,1500000.0,14000.0,LB
14089,M. Kieftenbeld,34,1990-06-20,152.4,78.0,70,71,Netherlands,1600000.0,15000.0,CDM
14091,J. Eggestein,26,1998-05-08,182.88,74.8,70,83,Germany,3400000.0,12000.0,RW
14092,Igor Rossi,35,1989-03-10,187.96,82.1,70,71,Brazil,1600000.0,13000.0,CB
14094,D. Johnson,32,1992-10-08,175.26,67.1,70,73,Jamaica,2200000.0,8000.0,CM
14095,A. Baby,35,1989-02-23,182.88,79.8,70,70,Senegal,1700000.0,8000.0,LM
14101,N. Dovedan,30,1994-07-06,170.18,71.2,70,74,Austria,2400000.0,8000.0,ST
14105,M. El Kabir,36,1988-10-05,175.26,83.9,70,70,Morocco,1800000.0,14000.0,ST
14106,L. Villalba,30,1994-08-19,152.4,73.0,70,75,Argentina,2000000.0,9000.0,LB
14107,J. Vanlerberghe,28,1996-06-27,190.5,84.8,70,77,Belgium,2100000.0,10000.0,CDM
14109,M. Franke,31,1993-04-05,193.04,89.8,70,74,Germany,1900000.0,14000.0,CB
14111,E. Imorou,36,1988-09-16,154.94,78.0,70,70,Benin,1300000.0,12000.0,LB
14114,G. Díaz,36,1988-03-13,175.26,74.8,70,70,Argentina,1300000.0,8000.0,RB
14115,I. Plastun,34,1990-08-20,193.04,79.8,70,71,Ukraine,1700000.0,11000.0,CB
14116,P. Cuadra,29,1995-06-06,165.1,62.1,70,79,Argentina,2800000.0,11000.0,ST
14118,S. Aigner,37,1987-08-20,182.88,73.0,70,70,Germany,1700000.0,6000.0,ST
14121,Z. Bakkali,28,1996-01-26,167.64,69.9,70,76,Belgium,2400000.0,10000.0,LM
14123,K. N'Doram,28,1996-01-22,185.42,77.1,70,79,France,2400000.0,24000.0,CDM
14125,Javi Lara,39,1985-12-04,152.4,73.0,70,70,Spain,1300000.0,6000.0,CM
14126,T. Hubočan,39,1985-09-17,182.88,69.9,70,70,Slovakia,1000000.0,20000.0,CB
14127,D. Fisher,30,1994-04-04,175.26,69.9,70,74,England,1900000.0,7000.0,RB
14128,S. Martínez,31,1993-07-06,175.26,68.0,70,73,Chile,2200000.0,6000.0,CM
14131,Nilson Padilho,36,1988-02-29,182.88,81.2,70,70,Brazil,1700000.0,10000.0,CAM
14132,M. Seuntjens,32,1992-04-17,187.96,81.2,70,72,Netherlands,2200000.0,10000.0,ST
14135,J. Onguéné,27,1997-12-22,185.42,77.1,70,82,Cameroon,2800000.0,12000.0,CB
14137,B. Röcker,35,1989-11-19,198.12,92.1,70,71,Germany,1600000.0,14000.0,CB
14139,E. Godoy,31,1993-08-16,182.88,78.9,70,77,Argentina,2100000.0,6000.0,CB
14141,K. Kanatsızkuş,27,1997-03-28,190.5,78.9,70,77,Turkey,2600000.0,8000.0,ST
14142,E. Videla,36,1988-01-15,175.26,73.0,70,70,Argentina,1600000.0,7000.0,CM
14143,Mama Baldé,29,1995-11-06,154.94,74.8,70,78,Guinea Bissau,2600000.0,7000.0,RW
14144,P. Álvarez,40,1984-04-17,152.4,79.8,70,70,Argentina,500000.0,9000.0,LB
14145,L. Cattermole,36,1988-03-21,152.4,76.2,70,70,England,1300000.0,8000.0,CDM
14146,N. Colazo,34,1990-07-08,175.26,71.2,70,70,Argentina,1900000.0,14000.0,LW
14147,J. García,37,1987-01-29,182.88,77.1,70,70,Argentina,1100000.0,8000.0,GK
14148,S. Iacoponi,37,1987-04-30,154.94,73.0,70,70,Italy,1200000.0,20000.0,RB
14149,R. Lenis,32,1992-07-20,154.94,69.9,70,71,Colombia,2100000.0,8000.0,RM
14150,D. Williams,31,1993-01-17,154.94,74.8,70,72,Republic of Ireland,1800000.0,20000.0,LB
14151,B. Urribarri,38,1986-11-06,175.26,64.9,70,70,Argentina,1200000.0,8000.0,LB
14154,S. Kaya,33,1991-02-24,182.88,82.1,70,72,Turkey,1700000.0,25000.0,CB
14157,R. Alioui,32,1992-06-18,185.42,82.1,70,71,Morocco,2100000.0,12000.0,ST
14158,Gus Ledes,32,1992-09-28,172.72,69.9,70,73,Portugal,1900000.0,6000.0,CDM
14160,J. San Román,36,1988-08-17,172.72,69.9,70,70,Argentina,1300000.0,7000.0,RB
14162,D. Aleksić,33,1991-04-30,182.88,74.8,70,71,Serbia,2000000.0,9000.0,CAM
14164,C. Traoré,29,1995-03-31,175.26,76.2,70,78,France,2200000.0,10000.0,RB
14168,N. Dyer,37,1987-11-29,167.64,62.1,70,70,England,1700000.0,16000.0,RM
14169,J. Lewis,26,1998-01-25,152.4,69.9,70,82,Northern Ireland,2800000.0,10000.0,LB
14170,Lucas João,31,1993-09-04,193.04,79.8,70,73,Portugal,2300000.0,15000.0,ST
14172,C. Coosemans,32,1992-08-03,185.42,83.9,70,73,Belgium,1600000.0,8000.0,GK
14173,Bóveda,36,1988-12-14,154.94,77.1,70,70,Spain,1300000.0,6000.0,RB
14174,M. Bani,31,1993-12-10,187.96,78.0,70,75,Italy,2000000.0,8000.0,CB
14175,Derley,37,1987-12-29,182.88,76.2,70,70,Brazil,1700000.0,8000.0,ST
14176,M. García,33,1991-10-22,175.26,71.2,70,70,Argentina,1900000.0,7000.0,LM
14177,J. Domínguez,37,1987-11-08,175.26,73.0,70,70,Mexico,1300000.0,13000.0,CB
14178,M. Pajač,31,1993-05-11,185.42,68.9,70,72,Croatia,2200000.0,16000.0,LM
14179,Sevinho Santos,36,1988-02-29,154.94,74.8,70,70,Brazil,1700000.0,17000.0,ST
14180,D. Sow,27,1997-02-06,182.88,77.1,70,80,Switzerland,2800000.0,9000.0,CM
14181,Philipe Sampaio,30,1994-11-11,190.5,83.0,70,77,Brazil,2100000.0,6000.0,CB
14182,R. Coly,29,1995-12-08,185.42,69.9,70,77,Senegal,2100000.0,13000.0,LB
14183,J. Williams,31,1993-10-09,167.64,59.9,70,74,Wales,2300000.0,7000.0,CAM
14185,A. Costa,39,1985-01-09,175.26,74.8,70,70,Argentina,1000000.0,7000.0,CM
14186,Xisco,38,1986-06-26,187.96,76.2,70,70,Spain,1400000.0,7000.0,ST
14188,S. Luperto,28,1996-09-06,190.5,74.8,70,80,Italy,2500000.0,19000.0,CB
14189,J. Van Rankin,31,1993-05-14,152.4,69.9,70,74,Mexico,1900000.0,10000.0,RB
14192,J. Bacuna,27,1997-08-07,152.4,73.9,70,77,Netherlands,2500000.0,18000.0,CM
14193,G. Kerk,29,1995-12-02,175.26,68.0,70,75,Netherlands,2400000.0,10000.0,ST
14194,C. Chávez,37,1987-06-04,170.18,66.2,70,70,Argentina,1600000.0,8000.0,ST
14195,X. Kouassi,35,1989-12-28,172.72,68.0,70,70,Ivory Coast,1400000.0,16000.0,CDM
14197,M. George,31,1993-10-23,187.96,79.8,70,75,Costa Rica,2400000.0,12000.0,ST
14198,J. Obita,31,1993-12-08,154.94,73.9,70,75,England,2000000.0,15000.0,LB
14200,J. Robinson,31,1993-09-01,154.94,67.1,70,75,England,2000000.0,20000.0,LB
14201,M. Formica,36,1988-04-04,152.4,69.9,70,70,Argentina,1700000.0,11000.0,CAM
14202,J. Cortés,35,1989-07-20,170.18,77.1,70,70,Mexico,1800000.0,12000.0,CM
14203,Iriome,37,1987-06-22,185.42,78.9,70,70,Spain,1600000.0,6000.0,RM
14204,G. Obertan,35,1989-02-26,185.42,83.0,70,70,France,1700000.0,9000.0,RM
14205,Luan Sendeiro,32,1992-02-29,154.94,78.0,70,70,Brazil,1500000.0,13000.0,CDM
14206,E. Triverio,36,1988-12-31,182.88,79.8,70,70,Argentina,1800000.0,15000.0,ST
14207,L. Evans,30,1994-07-24,185.42,88.0,70,75,Wales,2300000.0,24000.0,CM
14208,Y. Touzghar,38,1986-11-29,152.4,74.8,70,70,Tunisia,1600000.0,6000.0,ST
14212,Marc Cardona,29,1995-07-08,182.88,68.0,70,79,Spain,2800000.0,57000.0,ST
14213,Marlinito Dias,40,1984-02-29,187.96,83.9,70,70,Brazil,550000.0,14000.0,CDM
14216,L. Tomlin,35,1989-01-12,154.94,73.9,70,70,England,1700000.0,25000.0,CAM
14217,F. Ben Mustapha,35,1989-07-01,193.04,82.1,70,72,Tunisia,1400000.0,14000.0,GK
14218,I. Saadi,32,1992-02-08,154.94,84.8,70,71,Algeria,2100000.0,12000.0,ST
14220,P. Huntington,37,1987-09-17,190.5,79.8,70,70,England,1300000.0,8000.0,CB
14221,M. Cash,27,1997-08-07,152.4,64.0,70,81,England,3100000.0,19000.0,LM
14222,B. Nieuwkoop,28,1996-03-07,154.94,74.8,70,75,Netherlands,2000000.0,6000.0,RB
14225,Jean Cléber,34,1990-04-29,154.94,79.8,70,70,Brazil,1800000.0,7000.0,CM
14226,Ruiz de Galarreta,31,1993-08-06,175.26,68.9,70,75,Spain,2300000.0,6000.0,CM
14228,C. Hudson-Odoi,24,2000-11-07,152.4,74.8,70,87,England,3500000.0,25000.0,LW
14229,S. Yatabaré,35,1989-03-02,190.5,83.0,70,70,Mali,1700000.0,8000.0,CM
14230,B. Capon,36,1988-04-22,154.94,72.1,70,70,Belgium,1700000.0,9000.0,RM
14231,Breno Bemposta,40,1984-02-29,175.26,78.0,70,70,Brazil,550000.0,11000.0,CDM
14232,M. Dos Santos,35,1989-07-07,182.88,78.9,70,70,Argentina,1400000.0,6000.0,CB
14233,A. Balić,27,1997-08-11,154.94,69.9,70,77,Croatia,2500000.0,11000.0,CM
14235,G. Espinoza,34,1990-04-09,152.4,77.1,70,70,Chile,1800000.0,8000.0,CM
14237,N. Leguizamón,29,1995-01-26,154.94,74.8,70,76,Argentina,2500000.0,8000.0,ST
14238,K. Dowell,27,1997-10-10,185.42,79.8,70,83,England,3400000.0,31000.0,CAM
14239,O. Burke,27,1997-04-07,187.96,84.8,70,81,Scotland,3100000.0,14000.0,RM
14240,C. Fuentes,31,1993-04-12,170.18,73.9,70,74,Chile,1900000.0,6000.0,CDM
14241,R. Kurzawa,31,1993-01-29,182.88,73.0,70,71,Poland,2100000.0,10000.0,LM
14242,J. Madueña,34,1990-05-29,152.4,78.0,70,70,Mexico,1400000.0,13000.0,RB
14243,A. Mabil,29,1995-09-15,152.4,73.0,70,78,Australia,2600000.0,12000.0,RW
14245,J. Meneses,31,1993-03-16,162.56,58.1,70,72,Chile,2200000.0,17000.0,RW
14246,Oriol Riera,38,1986-07-03,182.88,78.0,70,70,Spain,1600000.0,6000.0,ST
14247,L. Venuti,29,1995-04-12,175.26,66.2,70,75,Italy,2000000.0,21000.0,RB
14248,A. Caci,27,1997-07-01,182.88,69.9,70,81,France,2700000.0,7000.0,CB
14250,A. Espino,32,1992-01-05,172.72,69.9,70,71,Uruguay,1700000.0,6000.0,LB
14251,J. Campuzano,28,1996-04-30,152.4,69.9,70,82,Colombia,2800000.0,10000.0,CDM
14252,F. Holland,34,1990-07-11,172.72,73.9,70,70,Germany,1500000.0,10000.0,LB
14253,M. Kone,34,1990-02-12,154.94,71.2,70,70,Ivory Coast,1800000.0,9000.0,CM
14257,R. Nissen Kristensen,27,1997-07-11,185.42,69.9,70,78,Denmark,2200000.0,6000.0,RB
14258,O. González,40,1984-08-10,182.88,78.9,70,70,Chile,725000.0,12000.0,CB
14260,T. Bunbury,34,1990-02-17,187.96,78.0,70,70,United States,1800000.0,6000.0,ST
14263,M. Pospíšil,33,1991-06-26,152.4,68.0,70,71,Czech Republic,2000000.0,6000.0,CAM
14265,G. Kagelmacher,36,1988-04-21,182.88,78.0,70,70,Uruguay,1300000.0,8000.0,CB
14268,M. Svanberg,25,1999-01-05,185.42,77.1,70,85,Sweden,3800000.0,8000.0,CM
14270,B. Behrendt,33,1991-10-24,187.96,84.8,70,72,Germany,1800000.0,8000.0,CB
14271,F. Hasani,34,1990-06-18,187.96,74.8,70,70,FYR Macedonia,1800000.0,13000.0,CAM
14272,Paulo Henrique,35,1989-03-13,185.42,79.8,70,70,Brazil,1800000.0,12000.0,ST
14274,Jordi Mboula,25,1999-03-16,182.88,73.9,70,85,Spain,3800000.0,17000.0,RW
14275,Jailson Oliva,32,1992-02-29,170.18,64.9,70,70,Brazil,1500000.0,16000.0,RB
14276,C. Espinoza,29,1995-04-03,167.64,69.9,70,77,Argentina,2500000.0,14000.0,RM
14277,Raphael Paneira,36,1988-02-29,182.88,78.0,70,70,Brazil,1700000.0,17000.0,RW
14278,J. Windass,30,1994-01-09,175.26,68.0,70,73,England,2300000.0,24000.0,CAM
14279,Christian Fernández,39,1985-10-15,182.88,77.1,70,70,Spain,1000000.0,6000.0,CB
14280,Vinicius Trieiro,32,1992-02-29,152.4,73.0,70,70,Brazil,1500000.0,11000.0,RB
14281,B. Cufré,28,1996-12-15,152.4,82.1,70,81,Argentina,2700000.0,6000.0,LB
14283,B. Guillaume,29,1995-06-16,187.96,77.1,70,76,Belgium,2500000.0,12000.0,ST
14284,P. Arajuuri,36,1988-06-15,193.04,92.1,70,70,Finland,1300000.0,14000.0,CB
14285,R. Maiello,33,1991-07-10,152.4,73.0,70,70,Italy,1900000.0,10000.0,CM
14288,C. N'Doye,38,1986-03-29,193.04,89.8,70,70,Senegal,1300000.0,16000.0,CM
14289,S. Hogan,32,1992-04-13,154.94,64.0,70,72,Republic of Ireland,2200000.0,12000.0,ST
14290,L. Benegas,36,1988-11-27,154.94,78.0,70,70,Argentina,1800000.0,8000.0,ST
14292,Ricardo Lopes,34,1990-10-28,182.88,78.0,70,70,Brazil,1900000.0,7000.0,LM
14294,A. Mühling,32,1992-09-05,185.42,83.9,70,72,Germany,2100000.0,7000.0,CM
14295,M. Olivera,27,1997-10-31,182.88,78.0,70,80,Uruguay,2500000.0,8000.0,LB
14296,Renaldo Justinho,40,1984-02-29,154.94,73.9,70,70,Brazil,900000.0,12000.0,CAM
14297,C. Adam,39,1985-12-10,185.42,83.0,70,70,Scotland,1300000.0,23000.0,CM
14300,M. D'Alessandro,33,1991-02-17,172.72,64.9,70,70,Italy,1900000.0,14000.0,LM
14304,E. Saveljich,33,1991-05-02,185.42,79.8,70,73,Montenegro,1800000.0,12000.0,CB
14305,R. Hassan,33,1991-02-09,172.72,64.0,70,70,Nigeria,1900000.0,14000.0,RW
14308,P. Jagne,35,1989-12-26,175.26,78.9,70,70,Gambia,1400000.0,9000.0,LB
14309,G. Peñalba,40,1984-09-23,193.04,89.8,70,70,Argentina,1000000.0,7000.0,CM
14310,M. Cafaro,27,1997-03-25,170.18,59.9,70,82,France,3200000.0,8000.0,LM
14314,T. Bruns,32,1992-01-07,152.4,72.1,70,71,Netherlands,2100000.0,8000.0,CM
14317,E. Rexhbeçaj,27,1997-11-01,182.88,73.0,70,81,Kosovo,3000000.0,16000.0,CM
14318,S. Gakpé,37,1987-05-07,152.4,78.9,70,70,Togo,1600000.0,9000.0,RM
14319,F. Klein,38,1986-11-17,182.88,72.1,70,70,Austria,1200000.0,9000.0,RB
14320,C. Forsyth,35,1989-02-24,187.96,83.0,70,70,Scotland,1300000.0,22000.0,LB
14321,Lee Seung Gi,36,1988-06-02,152.4,67.1,70,70,Korea Republic,1600000.0,7000.0,CM
14322,G. Gardner,32,1992-06-29,185.42,82.1,70,70,England,1900000.0,11000.0,CM
14326,Alam Basteirinho,32,1992-02-29,182.88,73.9,70,70,Brazil,1900000.0,10000.0,CAM
14328,A. Bouzat,30,1994-03-28,170.18,72.1,70,76,Argentina,2400000.0,8000.0,RW
14329,B. Garnica,28,1996-05-27,167.64,55.8,70,76,Mexico,2400000.0,10000.0,RM
14331,A. Bobichon,29,1995-09-14,154.94,69.9,70,76,France,2400000.0,9000.0,CM
14333,C. Insaurralde,33,1991-07-20,182.88,72.1,70,70,Argentina,1900000.0,11000.0,LW
14335,Moon Seon Min,32,1992-06-09,172.72,68.0,70,70,Korea Republic,1900000.0,7000.0,LW
14338,I. Dia,37,1987-06-08,172.72,69.9,70,70,Senegal,1600000.0,9000.0,RM
14340,M. Zimmermann,32,1992-06-16,152.4,76.2,70,73,Germany,1800000.0,15000.0,RB
14342,C. Gardner,38,1986-11-25,175.26,81.2,70,70,England,1500000.0,16000.0,CM
14345,Lionn,35,1989-01-29,185.42,76.2,70,70,Brazil,1300000.0,6000.0,RB
14348,C. Dunkley,32,1992-02-13,187.96,84.8,70,72,England,1800000.0,26000.0,CB
14349,A. Kara,31,1993-03-23,185.42,83.9,70,73,Turkey,2200000.0,10000.0,CM
14351,N. Brighenti,35,1989-08-01,152.4,74.8,70,70,Italy,1400000.0,9000.0,CB
14352,A. Uchida,36,1988-03-27,175.26,69.9,70,70,Japan,1300000.0,7000.0,RB
14353,Y. Kalfa,31,1993-05-14,175.26,73.0,70,72,Syria,2200000.0,11000.0,RM
14356,J. Worrall,27,1997-01-10,190.5,89.8,70,81,England,2700000.0,17000.0,CB
14359,Rodrigo Pinho,33,1991-05-30,185.42,78.9,70,70,Brazil,1900000.0,7000.0,ST
14361,R. Leeuwin,37,1987-09-01,187.96,76.2,70,70,Netherlands,1300000.0,7000.0,CB
14362,P. Schobesberger,31,1993-12-10,175.26,64.0,70,73,Austria,2300000.0,9000.0,LM
14363,J. Swift,29,1995-06-23,182.88,73.0,70,75,England,2400000.0,16000.0,CAM
14364,L. Thy,32,1992-02-25,182.88,78.0,70,71,Germany,2100000.0,7000.0,ST
14366,R. Aarons,29,1995-11-16,152.4,76.2,70,77,England,2500000.0,21000.0,LM
14368,G. Alcoba,40,1984-11-25,182.88,83.0,70,70,Uruguay,725000.0,8000.0,CB
14369,L. Baker,29,1995-04-25,182.88,72.1,70,77,England,2500000.0,16000.0,CM
14370,P. Wszołek,32,1992-04-30,185.42,77.1,70,70,Poland,1900000.0,6000.0,RM
14371,J. McEachran,31,1993-03-01,152.4,64.9,70,73,England,2200000.0,22000.0,CM
14372,A. Bjelica,30,1994-01-07,182.88,81.2,70,72,Serbia,2200000.0,8000.0,LM
14373,J. Pearce,37,1987-12-06,185.42,71.2,70,70,England,1300000.0,7000.0,CB
14376,Juan Muñoz,29,1995-11-12,187.96,78.0,70,76,Spain,2500000.0,6000.0,ST
14381,Ansel Barnisco,36,1988-02-29,182.88,82.1,70,70,Brazil,1300000.0,11000.0,CDM
14383,Nono,33,1991-05-28,170.18,63.0,70,70,Spain,1900000.0,6000.0,LM
14385,J. Busk,31,1993-09-12,187.96,78.0,70,75,Denmark,1700000.0,10000.0,GK
14387,C. Oliva,28,1996-06-01,152.4,77.1,70,78,Uruguay,2600000.0,15000.0,CM
14389,O. Okwonkwo,26,1998-01-19,154.94,72.1,70,85,Nigeria,3900000.0,14000.0,LW
14390,C. Auzqui,33,1991-03-16,154.94,73.9,70,70,Argentina,1900000.0,12000.0,RM
14391,L. Faravelli,31,1993-03-29,152.4,73.0,70,75,Argentina,2300000.0,8000.0,CM
14393,Bruno Nascimento,33,1991-05-30,187.96,82.1,70,72,Brazil,1700000.0,7000.0,CB
14395,J. Guerrero,37,1987-11-18,175.26,71.2,70,70,Mexico,1300000.0,27000.0,CDM
14396,R. Dwamena,29,1995-09-12,185.42,81.2,70,79,Ghana,2800000.0,12000.0,ST
14397,B. Tekpetey,27,1997-09-03,172.72,68.9,70,79,Ghana,2800000.0,6000.0,RM
14399,T. Necid,35,1989-08-13,190.5,83.9,70,70,Czech Republic,1800000.0,7000.0,ST
14400,M. Bero,29,1995-09-06,154.94,81.2,70,78,Slovakia,2600000.0,7000.0,CAM
14401,Allan Ardaújo,36,1988-02-29,152.4,74.8,70,70,Brazil,1700000.0,10000.0,CAM
14402,B. Schenkeveld,33,1991-08-28,185.42,83.0,70,72,Netherlands,1800000.0,7000.0,CB
14403,J. Kirchhoff,34,1990-10-01,195.58,89.8,70,71,Germany,1700000.0,8000.0,CDM
14404,Aridane,35,1989-03-23,185.42,77.1,70,71,Spain,1600000.0,6000.0,CB
14407,Y. Kobayashi,32,1992-04-24,182.88,72.1,70,72,Japan,2100000.0,6000.0,CM
14409,D. Jevtić,31,1993-02-08,182.88,74.8,70,72,Switzerland,2200000.0,6000.0,CAM
14410,D. Antolić,34,1990-06-30,154.94,73.0,70,70,Croatia,1800000.0,7000.0,CM
14411,D. Opare,34,1990-10-18,175.26,73.9,70,70,Ghana,1500000.0,7000.0,RB
14412,J. Makengo,26,1998-06-12,152.4,74.8,70,80,France,2800000.0,12000.0,CM
14413,N. Leyes,35,1989-09-05,154.94,78.0,70,70,Argentina,1400000.0,7000.0,CDM
14414,D. Fletcher,40,1984-02-01,182.88,83.0,70,70,Scotland,875000.0,23000.0,CM
14416,V. Sarı,36,1988-07-25,182.88,76.2,70,70,Turkey,1400000.0,8000.0,CB
14417,A. Elmohamady,37,1987-09-09,182.88,78.0,70,70,Egypt,1300000.0,10000.0,RB
14420,David Fernández,39,1985-04-06,185.42,81.2,70,70,Spain,725000.0,6000.0,CB
14421,Akapo,31,1993-03-12,152.4,76.2,70,75,Equatorial Guinea,2000000.0,11000.0,RB
14423,M. Barrow,32,1992-10-13,175.26,63.0,70,71,Gambia,2100000.0,18000.0,LM
14425,F. González,37,1987-01-06,152.4,78.0,70,70,Argentina,1600000.0,10000.0,ST
14426,W. Faes,26,1998-04-03,185.42,81.2,70,79,Belgium,2400000.0,6000.0,CB
14427,S. Kerk,30,1994-04-17,182.88,76.2,70,74,Germany,2300000.0,12000.0,LM
14428,F. Tabanou,35,1989-01-30,152.4,77.1,70,70,France,1300000.0,12000.0,LB
14431,L. Trałka,40,1984-05-11,185.42,77.1,70,70,Poland,550000.0,6000.0,CDM
14432,D. Appiah,32,1992-06-09,175.26,77.1,70,71,France,1700000.0,10000.0,RB
